name,line
House," What about a Parkld molester? Certainly not a good guy, but he didn't kill anybody. Maybe he can get antibiotics, but no MRIs. What about you? What medical care should you be denied for being a car thief? Tell you what: the three of you work out a list of what medical treatments a person loses based on the crime they committed. I'll review it when I get back. [House leaves the hospital. Chase and Foreman exit the lobby, which leaves Cameron to do the clinic hours.]"
House," Relax, I've got a great bedside Manner."
House," And yet, you're staying out there."
House," Bluish tinge to the fingernails, lips! he's hypoxic."
House," It means he's not getting enough oxygen. You know how people say you can't live without love? Well, oxygen's Even more important. He's got fluid in his lungs, breathing rate of 50! he needs to be intubated and put on a respirator."
House," Better get one in about an hour, or you're gonna lose him."
House," [flipping open his cell phone] I think the state was a tad more specific about ""how""�. [on the phone] This is Dr. Gregory House. I need an ambulance to pick-up at Mercer State Prison."
House, You work fast.
House, Was that a shot?
House," Stop, I'm getting turned on."
House, [in his best Scooby-Doo imitation] Ruh-row!
House, Did you do something to your hair?
House, Come on. You've known me how long and you still don't know when I'm joshin' ya?
House," No, can't. See, ironically I'm bound by this court order which your ace attorney got. I have to make him all better before shipping him back for the state to kill him. Is it just me, or is that weird? Anyway, we're walking."
House, Somebody left this on my chair. It's clEver. Forces me to either deal with the file or nEver sit down again.
House," You shouldn't have told her that. She's got metastatic squamous cell lung cancer, six months, tops."
House," No, just guessing. It's a new game. If I'm wrong, she gets a stuffed bear."
House, I love Parkldren. So filled with hope.
House," Could be, if she didn't already have swollen hilar lymph nodes on the other lung."
House," Exactly. Personally, I think it's all just new-age crap, but from your tear-filled, puppy-dog eyes I think I've made my point. Now go tell Cindy WhatEver-her-name-is that she's dying. [He walks into Diagnostics, where Chase and Foreman are sitting.] Tachycardia, pulmonary edema, likely suspects?"
House," God, I've got to learn not to beat around the bush. By dying, I meant no matter what we do. Very, very soon she is going to be dead. Is it still to subtle?"
House," Yeah, well, it's not like they make you sign it or anything."
House," He stays here and we don't treat him, he dies, and I still don't treat Cindy Lou-Who."
House," Yeah, I knew I could count on your help for your homie."
House, Makes sense to me.
House," The Man knows prisons. When we've got a yachting question, we'll come to you. Okay, drugs it is. Test his hair, blood, urine, the works. [Chase and Foreman get up, Cameron still has her angry face on. House makes an ""after you""� motion with his hand.]"
House, What's the differential for being thirsty?
House, Don't do that.
House," Nope. Only I get to write on the board. [I'll just take this moment to say that I love that the board is titled ""Dead Man Dying""�. All right, go on.] So it's not drugs. What else can cause the heart to do wind sprints? You got the blood work back, any ""� [Stacy walks into his office and looks at him through the wall] ""� thing out of the ordinary?"
House," Yeah, but which column? Could be the result of the tachycardia, could be the cause?"
House," Why, because you want it to be? Let's see how well that works with your other Patient."
House," Right, buff his numbers. Don't bother trying to figure out the underlying cause. I thought you cared about Patients."
House," [closing the blinds so he can't see Stacy] Our job is to diagnose him. What? Mommy and Daddy are having a little fight, it doesn't mean we stop loving you. Now, go outside and play. Get Daddy some smokes and an arterial blood gas test. [They all exit. As House leaves, he nearly runs into Stacy, who does not look amused.] Wow. That was impressive. Okay, what number am I thinking of?"
House," I just don't want you working right here, in my office. But anywhere else in the building is fine. It's a big hospital."
House," God, I hope that was a euphemism."
House, I hope that one means what I think it means.
House," The number was six, by the way."
House," If I hadn't lied to you about Cuddy's approval, my Patient would be dead."
House," Which means two things. Most importantly, Cameron was wrong about the bi-carb, and less significantly, we have a new symptom. Anion gap acidosis. Who's chubby? Come on, pretend he loves puppies. Pretend he's a huMan being. What've you got?"
House," What ""something else""� could lead to anion gap acidosis?"
House," Well, you don't have to ask. Just wash your hands before you come back."
House," Oh, it's a mnemonic. That makes sense, too."
House, Rewind.
House, Yahtzee!
House," ClEver entrepreneur like Foreman here, chops up his meds, passes it off as heroin."
House, Who wants to head over to the prison and find Clarence's secret stash? [No one looks too thrilled.]
House," Great, Chase it is."
House, You've got a prettier mouth. Better chance the inmates will open up to you.
House, He didn't mind. I asked.
House," Why do you think they put TVs in coma Patients' rooms, anyway?"
House, So leave them a radio. His eyes are closed; who thinks they can see? [Wilson sits on the opposite side of the bed.]
House," Oh, I know this one. Because people are good, decent and caring. Either that, or people are cowards. If I'm mean to you, you'll be mean to me. Mutually assured destruction."
House, You gonna get to your point?
House, I don't care if people like me.
House," Look I know you're friends with her, but there is a code. Bros before hos, Man. [He sticks his fist out, but his pager beeps. After looking at it -- ] Crap."
